CSFSP80053Index,CSFSubcategoryID,SP80053ControlDetailID
2412,PR.AC-6,AC-16 (5)
2413,PR.AC-6,AC-16 (6)
2414,PR.AC-6,AC-16 (7)
2415,PR.AC-6,AC-16 (8)
2416,PR.AC-6,AC-16 (9)
2417,PR.AC-6,AC-16a.
2418,PR.AC-6,AC-16b.
2419,PR.AC-6,AC-16c.
2420,PR.AC-6,AC-16d.
2422,PR.AC-6,AC-19 (4)(a)
2423,PR.AC-6,AC-19 (4)(b)(1)
2424,PR.AC-6,AC-19 (4)(b)(2)
2425,PR.AC-6,AC-19 (4)(b)(3)
2426,PR.AC-6,AC-19 (4)(b)(4)
2427,PR.AC-6,AC-19 (4)(c)
2428,PR.AC-6,AC-19 (5)
2429,PR.AC-6,AC-19a.
2430,PR.AC-6,AC-19b.
2432,PR.AC-6,AC-2 (1)
2433,PR.AC-6,AC-2 (10)
2434,PR.AC-6,AC-2 (11)
2435,PR.AC-6,AC-2 (12)(a)
2436,PR.AC-6,AC-2 (12)(b)
2437,PR.AC-6,AC-2 (13)
2438,PR.AC-6,AC-2 (2)
2439,PR.AC-6,AC-2 (3)
2440,PR.AC-6,AC-2 (4)
2441,PR.AC-6,AC-2 (5)
2442,PR.AC-6,AC-2 (6)
2443,PR.AC-6,AC-2 (7)(a)
2444,PR.AC-6,AC-2 (7)(b)
2445,PR.AC-6,AC-2 (7)(c)
2446,PR.AC-6,AC-2 (8)
2447,PR.AC-6,AC-2 (9)
2448,PR.AC-6,AC-24
2449,PR.AC-6,AC-24 (1)
2450,PR.AC-6,AC-24 (2)
2451,PR.AC-6,AC-2a.
2452,PR.AC-6,AC-2b.
2453,PR.AC-6,AC-2c.
2454,PR.AC-6,AC-2d.
2455,PR.AC-6,AC-2e.
2456,PR.AC-6,AC-2f.
2457,PR.AC-6,AC-2g.
2458,PR.AC-6,AC-2h.1.
2459,PR.AC-6,AC-2h.2.
2460,PR.AC-6,AC-2h.3.
2461,PR.AC-6,AC-2i.1.
2462,PR.AC-6,AC-2i.2.
2463,PR.AC-6,AC-2i.3.
2464,PR.AC-6,AC-2j.
2465,PR.AC-6,AC-2k.
2466,PR.AC-6,AC-3
2467,PR.AC-6,AC-3 (10)
2468,PR.AC-6,AC-3 (2)
2469,PR.AC-6,AC-3 (3)(a)
2470,PR.AC-6,AC-3 (3)(b)(1)
2471,PR.AC-6,AC-3 (3)(b)(2)
2472,PR.AC-6,AC-3 (3)(b)(3)
2473,PR.AC-6,AC-3 (3)(b)(4)
2474,PR.AC-6,AC-3 (3)(b)(5)
2475,PR.AC-6,AC-3 (3)(c)
2476,PR.AC-6,AC-3 (4)(a)
2477,PR.AC-6,AC-3 (4)(b)
2478,PR.AC-6,AC-3 (4)(c)
2479,PR.AC-6,AC-3 (4)(d)
2480,PR.AC-6,AC-3 (4)(e)
2481,PR.AC-6,AC-3 (5)
2482,PR.AC-6,AC-3 (7)
2483,PR.AC-6,AC-3 (8)
2484,PR.AC-6,AC-3 (9)(a)
2485,PR.AC-6,AC-3 (9)(b)
2487,PR.AC-6,IA-1a.1
2488,PR.AC-6,IA-1a.2
2489,PR.AC-6,IA-1b.1
2490,PR.AC-6,IA-1b.2
2491,PR.AC-6,IA-2
2492,PR.AC-6,IA-2 (1)
2493,PR.AC-6,IA-2 (10)
2494,PR.AC-6,IA-2 (11)
2495,PR.AC-6,IA-2 (12)
2496,PR.AC-6,IA-2 (13)
2497,PR.AC-6,IA-2 (2)
2498,PR.AC-6,IA-2 (3)
2499,PR.AC-6,IA-2 (4)
2500,PR.AC-6,IA-2 (5)
2501,PR.AC-6,IA-2 (6)
2502,PR.AC-6,IA-2 (7)
2503,PR.AC-6,IA-2 (8)
2504,PR.AC-6,IA-2 (9)
2506,PR.AC-6,IA-4 (1)
2507,PR.AC-6,IA-4 (2)
2508,PR.AC-6,IA-4 (3)
2509,PR.AC-6,IA-4 (4)
2510,PR.AC-6,IA-4 (5)
2511,PR.AC-6,IA-4 (6)
2512,PR.AC-6,IA-4 (7)
2513,PR.AC-6,IA-4a
2514,PR.AC-6,IA-4b
2515,PR.AC-6,IA-4c
2516,PR.AC-6,IA-4d
2517,PR.AC-6,IA-4e
2519,PR.AC-6,IA-5 (1)(a)
2520,PR.AC-6,IA-5 (1)(b)
2521,PR.AC-6,IA-5 (1)(c)
2522,PR.AC-6,IA-5 (1)(d)
2523,PR.AC-6,IA-5 (1)(e)
2524,PR.AC-6,IA-5 (1)(f)
2525,PR.AC-6,IA-5 (10)
2526,PR.AC-6,IA-5 (11)
2527,PR.AC-6,IA-5 (12)
2528,PR.AC-6,IA-5 (13)
2529,PR.AC-6,IA-5 (14)
2530,PR.AC-6,IA-5 (15)
2531,PR.AC-6,IA-5 (2)(a)
2532,PR.AC-6,IA-5 (2)(b)
2533,PR.AC-6,IA-5 (2)(c)
2534,PR.AC-6,IA-5 (2)(d)
2535,PR.AC-6,IA-5 (3)
2536,PR.AC-6,IA-5 (4)
2537,PR.AC-6,IA-5 (5)
2538,PR.AC-6,IA-5 (6)
2539,PR.AC-6,IA-5 (7)
2540,PR.AC-6,IA-5 (8)
2541,PR.AC-6,IA-5 (9)
2542,PR.AC-6,IA-5a
2543,PR.AC-6,IA-5b
2544,PR.AC-6,IA-5c
2545,PR.AC-6,IA-5d
2546,PR.AC-6,IA-5e
2547,PR.AC-6,IA-5f
2548,PR.AC-6,IA-5g
2549,PR.AC-6,IA-5h
2550,PR.AC-6,IA-5i
2551,PR.AC-6,IA-5j
2552,PR.AC-6,IA-8
2553,PR.AC-6,IA-8 (1)
2554,PR.AC-6,IA-8 (2)
2555,PR.AC-6,IA-8 (3)
2556,PR.AC-6,IA-8 (4)
2557,PR.AC-6,IA-8 (5)
2559,PR.AC-6,PE-2 (1)
2560,PR.AC-6,PE-2 (2)
2561,PR.AC-6,PE-2 (3)
2562,PR.AC-6,PE-2a
2563,PR.AC-6,PE-2b
2564,PR.AC-6,PE-2c
2565,PR.AC-6,PE-2d
2567,PR.AC-6,PS-3 (1)
2568,PR.AC-6,PS-3 (2)
2569,PR.AC-6,PS-3 (3)(a)
2570,PR.AC-6,PS-3 (3)(b)
2571,PR.AC-6,PS-3a
2572,PR.AC-6,PS-3b
2574,PR.AC-7,AC-11 (1)
2575,PR.AC-7,AC-11a.
2576,PR.AC-7,AC-11b.
2577,PR.AC-7,AC-12
2578,PR.AC-7,AC-12 (1)(a)
2579,PR.AC-7,AC-12 (1)(b)
2581,PR.AC-7,AC-14a.
2582,PR.AC-7,AC-14b.
2584,PR.AC-7,AC-7 (2)
2585,PR.AC-7,AC-7a.
2586,PR.AC-7,AC-7b.
2588,PR.AC-7,AC-8a.1.
2589,PR.AC-7,AC-8a.2.
2590,PR.AC-7,AC-8a.3.
2591,PR.AC-7,AC-8a.4.
2592,PR.AC-7,AC-8b.
2593,PR.AC-7,AC-8c.1.
2594,PR.AC-7,AC-8c.2.
2595,PR.AC-7,AC-8c.3.
2596,PR.AC-7,AC-9
2597,PR.AC-7,AC-9 (1)
2598,PR.AC-7,AC-9 (2)
2599,PR.AC-7,AC-9 (3)
2600,PR.AC-7,AC-9 (4)
2602,PR.AC-7,IA-10
2603,PR.AC-7,IA-11
2604,PR.AC-7,IA-1a.1
2605,PR.AC-7,IA-1a.2
2606,PR.AC-7,IA-1b.1
2607,PR.AC-7,IA-1b.2
2608,PR.AC-7,IA-2
2609,PR.AC-7,IA-2 (1)
2610,PR.AC-7,IA-2 (10)
2611,PR.AC-7,IA-2 (11)
2612,PR.AC-7,IA-2 (12)
2613,PR.AC-7,IA-2 (13)
2614,PR.AC-7,IA-2 (2)
2615,PR.AC-7,IA-2 (3)
2616,PR.AC-7,IA-2 (4)
2617,PR.AC-7,IA-2 (5)
2618,PR.AC-7,IA-2 (6)
2619,PR.AC-7,IA-2 (7)
2620,PR.AC-7,IA-2 (8)
2621,PR.AC-7,IA-2 (9)
2622,PR.AC-7,IA-3
2623,PR.AC-7,IA-3 (1)
2624,PR.AC-7,IA-3 (3)(a)
2625,PR.AC-7,IA-3 (3)(b)
2626,PR.AC-7,IA-3 (4)
2628,PR.AC-7,IA-4 (1)
2629,PR.AC-7,IA-4 (2)
2630,PR.AC-7,IA-4 (3)
2631,PR.AC-7,IA-4 (4)
2632,PR.AC-7,IA-4 (5)
2633,PR.AC-7,IA-4 (6)
2634,PR.AC-7,IA-4 (7)
2635,PR.AC-7,IA-4a
2636,PR.AC-7,IA-4b
2637,PR.AC-7,IA-4c
2638,PR.AC-7,IA-4d
2639,PR.AC-7,IA-4e
2641,PR.AC-7,IA-5 (1)(a)
2642,PR.AC-7,IA-5 (1)(b)
2643,PR.AC-7,IA-5 (1)(c)
2644,PR.AC-7,IA-5 (1)(d)
2645,PR.AC-7,IA-5 (1)(e)
2646,PR.AC-7,IA-5 (1)(f)
2647,PR.AC-7,IA-5 (10)
2648,PR.AC-7,IA-5 (11)
2649,PR.AC-7,IA-5 (12)
2650,PR.AC-7,IA-5 (13)
2651,PR.AC-7,IA-5 (14)
2652,PR.AC-7,IA-5 (15)
2653,PR.AC-7,IA-5 (2)(a)
2654,PR.AC-7,IA-5 (2)(b)
2655,PR.AC-7,IA-5 (2)(c)
2656,PR.AC-7,IA-5 (2)(d)
2657,PR.AC-7,IA-5 (3)
2658,PR.AC-7,IA-5 (4)
2659,PR.AC-7,IA-5 (5)
2660,PR.AC-7,IA-5 (6)
2661,PR.AC-7,IA-5 (7)
2662,PR.AC-7,IA-5 (8)
2663,PR.AC-7,IA-5 (9)
2664,PR.AC-7,IA-5a
2665,PR.AC-7,IA-5b
2666,PR.AC-7,IA-5c
2667,PR.AC-7,IA-5d
2668,PR.AC-7,IA-5e
2669,PR.AC-7,IA-5f
2670,PR.AC-7,IA-5g
2671,PR.AC-7,IA-5h
2672,PR.AC-7,IA-5i
2673,PR.AC-7,IA-5j
2674,PR.AC-7,IA-8
2675,PR.AC-7,IA-8 (1)
2676,PR.AC-7,IA-8 (2)
2677,PR.AC-7,IA-8 (3)
2678,PR.AC-7,IA-8 (4)
2679,PR.AC-7,IA-8 (5)
2680,PR.AC-7,IA-9
2681,PR.AC-7,IA-9 (1)
2682,PR.AC-7,IA-9 (2)
2684,PR.AT-1,AT-2 (1)
2685,PR.AT-1,AT-2 (2)
2686,PR.AT-1,AT-2a
2687,PR.AT-1,AT-2b
2688,PR.AT-1,AT-2c
2689,PR.AT-1,PM-13
2691,PR.AT-2,AT-3 (1)
2692,PR.AT-2,AT-3 (2)
2693,PR.AT-2,AT-3 (3)
2694,PR.AT-2,AT-3 (4)
2695,PR.AT-2,AT-3a
2696,PR.AT-2,AT-3b
2697,PR.AT-2,AT-3c
2698,PR.AT-2,PM-13
2700,PR.AT-3,PS-7a
2701,PR.AT-3,PS-7b
2702,PR.AT-3,PS-7c
2703,PR.AT-3,PS-7d
2704,PR.AT-3,PS-7e
2705,PR.AT-3,SA-16
2707,PR.AT-3,SA-9 (1)(a)
2708,PR.AT-3,SA-9 (1)(b)
2709,PR.AT-3,SA-9 (2)
2710,PR.AT-3,SA-9 (3)
2711,PR.AT-3,SA-9 (4)
2712,PR.AT-3,SA-9 (5)
2713,PR.AT-3,SA-9a
2714,PR.AT-3,SA-9b
2715,PR.AT-3,SA-9c
2717,PR.AT-4,AT-3 (1)
2718,PR.AT-4,AT-3 (2)
2719,PR.AT-4,AT-3 (3)
2720,PR.AT-4,AT-3 (4)
2721,PR.AT-4,AT-3a
2722,PR.AT-4,AT-3b
2723,PR.AT-4,AT-3c
2724,PR.AT-4,PM-13
2726,PR.AT-5,AT-3 (1)
2727,PR.AT-5,AT-3 (2)
2728,PR.AT-5,AT-3 (3)
2729,PR.AT-5,AT-3 (4)
2730,PR.AT-5,AT-3a
2731,PR.AT-5,AT-3b
2732,PR.AT-5,AT-3c
2734,PR.AT-5,IR-2 (1)
2735,PR.AT-5,IR-2 (2)
2736,PR.AT-5,IR-2a
2737,PR.AT-5,IR-2b
2738,PR.AT-5,IR-2c
2739,PR.AT-5,PM-13
2741,PR.DS-1,MP-8 (1)
2742,PR.DS-1,MP-8 (2)
2743,PR.DS-1,MP-8 (3)
2744,PR.DS-1,MP-8 (4)
2745,PR.DS-1,MP-8a
2746,PR.DS-1,MP-8b
2747,PR.DS-1,MP-8c
2748,PR.DS-1,MP-8d
2749,PR.DS-1,SC-12
2750,PR.DS-1,SC-12 (1)
2751,PR.DS-1,SC-12 (2)
2752,PR.DS-1,SC-12 (3)
2753,PR.DS-1,SC-28
2754,PR.DS-1,SC-28 (1)
2755,PR.DS-1,SC-28 (2)
2756,PR.DS-2,SC-11
2757,PR.DS-2,SC-11 (1)
2758,PR.DS-2,SC-12
2759,PR.DS-2,SC-12 (1)
2760,PR.DS-2,SC-12 (2)
2761,PR.DS-2,SC-12 (3)
2762,PR.DS-2,SC-8
2763,PR.DS-2,SC-8 (1)
2764,PR.DS-2,SC-8 (2)
2765,PR.DS-2,SC-8 (3)
2766,PR.DS-2,SC-8 (4)
2768,PR.DS-3,CM-8 (1)
2769,PR.DS-3,CM-8 (2)
2770,PR.DS-3,CM-8 (3)(a)
2771,PR.DS-3,CM-8 (3)(b)
2772,PR.DS-3,CM-8 (4)
2773,PR.DS-3,CM-8 (5)
2774,PR.DS-3,CM-8 (6)
2775,PR.DS-3,CM-8 (7)
2776,PR.DS-3,CM-8 (8)
2777,PR.DS-3,CM-8 (9)(a)
2778,PR.DS-3,CM-8 (9)(b)
2779,PR.DS-3,CM-8a.1
2780,PR.DS-3,CM-8a.2
2781,PR.DS-3,CM-8a.3
2782,PR.DS-3,CM-8a.4
2783,PR.DS-3,CM-8b
2785,PR.DS-3,MP-6 (1)
2786,PR.DS-3,MP-6 (2)
2787,PR.DS-3,MP-6 (3)
2788,PR.DS-3,MP-6 (7)
2789,PR.DS-3,MP-6 (8)
2790,PR.DS-3,MP-6a
2791,PR.DS-3,MP-6b
2792,PR.DS-3,PE-16
2793,PR.DS-4,AU-4
2794,PR.DS-4,AU-4 (1)
2796,PR.DS-4,CP-2 (1)
2797,PR.DS-4,CP-2 (2)
2798,PR.DS-4,CP-2 (3)
2799,PR.DS-4,CP-2 (4)
2800,PR.DS-4,CP-2 (5)
2801,PR.DS-4,CP-2 (6)
2802,PR.DS-4,CP-2 (7)
2803,PR.DS-4,CP-2 (8)
2804,PR.DS-4,CP-2a.1
2805,PR.DS-4,CP-2a.2
2806,PR.DS-4,CP-2a.3
2807,PR.DS-4,CP-2a.4
2808,PR.DS-4,CP-2a.5
2809,PR.DS-4,CP-2a.6
2810,PR.DS-4,CP-2b
2811,PR.DS-4,CP-2c
2812,PR.DS-4,CP-2d
2813,PR.DS-4,CP-2e
2814,PR.DS-4,CP-2f
2815,PR.DS-4,CP-2g
2816,PR.DS-4,SC-5
2817,PR.DS-4,SC-5 (1)
2818,PR.DS-4,SC-5 (2)
2819,PR.DS-4,SC-5 (3)(a)
2820,PR.DS-4,SC-5 (3)(b)
2821,PR.DS-5,AC-4
2822,PR.DS-5,AC-4 (1)
2823,PR.DS-5,AC-4 (10)
2824,PR.DS-5,AC-4 (11)
2825,PR.DS-5,AC-4 (12)
2826,PR.DS-5,AC-4 (13)
2827,PR.DS-5,AC-4 (14)
2828,PR.DS-5,AC-4 (15)
2829,PR.DS-5,AC-4 (17)
2830,PR.DS-5,AC-4 (18)
2831,PR.DS-5,AC-4 (19)
2832,PR.DS-5,AC-4 (2)
2833,PR.DS-5,AC-4 (20)
2834,PR.DS-5,AC-4 (21)
2835,PR.DS-5,AC-4 (22)
2836,PR.DS-5,AC-4 (3)
2837,PR.DS-5,AC-4 (4)
2838,PR.DS-5,AC-4 (5)
2839,PR.DS-5,AC-4 (6)
2840,PR.DS-5,AC-4 (7)
2841,PR.DS-5,AC-4 (8)
2842,PR.DS-5,AC-4 (9)
2844,PR.DS-5,AC-5a.
2845,PR.DS-5,AC-5b
2846,PR.DS-5,AC-5c.
2847,PR.DS-5,AC-6
2848,PR.DS-5,AC-6 (1)
2849,PR.DS-5,AC-6 (10)
2850,PR.DS-5,AC-6 (2)
2851,PR.DS-5,AC-6 (3)
2852,PR.DS-5,AC-6 (4)
2853,PR.DS-5,AC-6 (5)
2854,PR.DS-5,AC-6 (6)
2855,PR.DS-5,AC-6 (7)(a)
2856,PR.DS-5,AC-6 (7)(b)
2857,PR.DS-5,AC-6 (8)
2858,PR.DS-5,AC-6 (9)
2859,PR.DS-5,PE-19
2860,PR.DS-5,PE-19 (1)
2862,PR.DS-5,PS-3 (1)
2863,PR.DS-5,PS-3 (2)
2864,PR.DS-5,PS-3 (3)(a)
2865,PR.DS-5,PS-3 (3)(b)
2866,PR.DS-5,PS-3a
2867,PR.DS-5,PS-3b
2869,PR.DS-5,PS-6 (2)(a)
2870,PR.DS-5,PS-6 (2)(b)
2871,PR.DS-5,PS-6 (2)(c)
2872,PR.DS-5,PS-6 (3)(a)
2873,PR.DS-5,PS-6 (3)(b)
2874,PR.DS-5,PS-6a
2875,PR.DS-5,PS-6b
2876,PR.DS-5,PS-6c.1
2877,PR.DS-5,PS-6c.2
2878,PR.DS-5,SC-13
2880,PR.DS-5,SC-31 (1)
2881,PR.DS-5,SC-31 (2)
2882,PR.DS-5,SC-31 (3)
2883,PR.DS-5,SC-31a
2884,PR.DS-5,SC-31b
2886,PR.DS-5,SC-7 (10)
2887,PR.DS-5,SC-7 (11)
2888,PR.DS-5,SC-7 (12)
2889,PR.DS-5,SC-7 (13)
2890,PR.DS-5,SC-7 (14)
2891,PR.DS-5,SC-7 (15)
2892,PR.DS-5,SC-7 (16)
2893,PR.DS-5,SC-7 (17)
2894,PR.DS-5,SC-7 (18)
2895,PR.DS-5,SC-7 (19)
2896,PR.DS-5,SC-7 (20)
2897,PR.DS-5,SC-7 (21)
2898,PR.DS-5,SC-7 (22)
2899,PR.DS-5,SC-7 (23)
2900,PR.DS-5,SC-7 (3)
2901,PR.DS-5,SC-7 (4)(a)
2902,PR.DS-5,SC-7 (4)(b)
2903,PR.DS-5,SC-7 (4)(c)
2904,PR.DS-5,SC-7 (4)(d)
2905,PR.DS-5,SC-7 (4)(e)
2906,PR.DS-5,SC-7 (5)
2907,PR.DS-5,SC-7 (7)
2908,PR.DS-5,SC-7 (8)
2909,PR.DS-5,SC-7 (9)(a)
2910,PR.DS-5,SC-7 (9)(b)
2911,PR.DS-5,SC-7a
2912,PR.DS-5,SC-7b
2913,PR.DS-5,SC-7c
2914,PR.DS-5,SC-8
2915,PR.DS-5,SC-8 (1)
2916,PR.DS-5,SC-8 (2)
2917,PR.DS-5,SC-8 (3)
2918,PR.DS-5,SC-8 (4)
2920,PR.DS-5,SI-4 (1)
2921,PR.DS-5,SI-4 (10)
2922,PR.DS-5,SI-4 (11)
2923,PR.DS-5,SI-4 (12)
2924,PR.DS-5,SI-4 (13)(a)
2925,PR.DS-5,SI-4 (13)(b)
2926,PR.DS-5,SI-4 (13)(c)
2927,PR.DS-5,SI-4 (14)
2928,PR.DS-5,SI-4 (15)
2929,PR.DS-5,SI-4 (16)
2930,PR.DS-5,SI-4 (17)
2931,PR.DS-5,SI-4 (18)
2932,PR.DS-5,SI-4 (19)
2933,PR.DS-5,SI-4 (2)
2934,PR.DS-5,SI-4 (20)
2935,PR.DS-5,SI-4 (21)
2936,PR.DS-5,SI-4 (22)
2937,PR.DS-5,SI-4 (23)
2938,PR.DS-5,SI-4 (24)
2939,PR.DS-5,SI-4 (3)
2940,PR.DS-5,SI-4 (4)
2941,PR.DS-5,SI-4 (5)
2942,PR.DS-5,SI-4 (7)
2943,PR.DS-5,SI-4 (9)
2944,PR.DS-5,SI-4a.1
2945,PR.DS-5,SI-4a.2
2946,PR.DS-5,SI-4b
2947,PR.DS-5,SI-4c.1
2948,PR.DS-5,SI-4c.2
2949,PR.DS-5,SI-4d
2950,PR.DS-5,SI-4e
2951,PR.DS-5,SI-4f
2952,PR.DS-5,SI-4g
2953,PR.DS-6,SC-16
2954,PR.DS-6,SC-16 (1)
2955,PR.DS-6,SI-7
2956,PR.DS-6,SI-7 (1)
2957,PR.DS-6,SI-7 (10)
2958,PR.DS-6,SI-7 (11)
2959,PR.DS-6,SI-7 (12)
2960,PR.DS-6,SI-7 (13)
2961,PR.DS-6,SI-7 (14)(a)
2962,PR.DS-6,SI-7 (14)(b)
2963,PR.DS-6,SI-7 (15)
2964,PR.DS-6,SI-7 (16)
2965,PR.DS-6,SI-7 (2)
2966,PR.DS-6,SI-7 (3)
2967,PR.DS-6,SI-7 (5)
2968,PR.DS-6,SI-7 (6)
2969,PR.DS-6,SI-7 (7)
2970,PR.DS-6,SI-7 (8)
2971,PR.DS-6,SI-7 (9)
2972,PR.DS-7,CM-2
2973,PR.DS-7,CM-2 (1)(a)
2974,PR.DS-7,CM-2 (1)(b)
2975,PR.DS-7,CM-2 (1)(c)
2976,PR.DS-7,CM-2 (2)
2977,PR.DS-7,CM-2 (3)
2978,PR.DS-7,CM-2 (6)
2979,PR.DS-7,CM-2 (7)(a)
2980,PR.DS-7,CM-2 (7)(b)
2982,PR.DS-8,SA-10 (1)
2983,PR.DS-8,SA-10 (2)
2984,PR.DS-8,SA-10 (3)
2985,PR.DS-8,SA-10 (4)
2986,PR.DS-8,SA-10 (5)
2987,PR.DS-8,SA-10 (6)
2988,PR.DS-8,SA-10a
2989,PR.DS-8,SA-10b
2990,PR.DS-8,SA-10c
2991,PR.DS-8,SA-10d
2992,PR.DS-8,SA-10e
2993,PR.DS-8,SI-7
2994,PR.DS-8,SI-7 (1)
2995,PR.DS-8,SI-7 (10)
2996,PR.DS-8,SI-7 (11)
2997,PR.DS-8,SI-7 (12)
2998,PR.DS-8,SI-7 (13)
2999,PR.DS-8,SI-7 (14)(a)
3000,PR.DS-8,SI-7 (14)(b)
3001,PR.DS-8,SI-7 (15)
3002,PR.DS-8,SI-7 (16)
3003,PR.DS-8,SI-7 (2)
3004,PR.DS-8,SI-7 (3)
3005,PR.DS-8,SI-7 (5)
3006,PR.DS-8,SI-7 (6)
3007,PR.DS-8,SI-7 (7)
3008,PR.DS-8,SI-7 (8)
3009,PR.DS-8,SI-7 (9)
3010,PR.IP-1,CM-2
3011,PR.IP-1,CM-2 (1)(a)
3012,PR.IP-1,CM-2 (1)(b)
3013,PR.IP-1,CM-2 (1)(c)
3014,PR.IP-1,CM-2 (2)
3015,PR.IP-1,CM-2 (3)
3016,PR.IP-1,CM-2 (6)
3017,PR.IP-1,CM-2 (7)(a)
3018,PR.IP-1,CM-2 (7)(b)
3020,PR.IP-1,CM-3 (1)
3021,PR.IP-1,CM-3 (1)(a)
3022,PR.IP-1,CM-3 (1)(b)
3023,PR.IP-1,CM-3 (1)(c)
3024,PR.IP-1,CM-3 (1)(d)
3025,PR.IP-1,CM-3 (1)(e)
3026,PR.IP-1,CM-3 (1)(f)
3027,PR.IP-1,CM-3 (2)
3028,PR.IP-1,CM-3 (3)
3029,PR.IP-1,CM-3 (4)
3030,PR.IP-1,CM-3 (5)
3031,PR.IP-1,CM-3 (6)
3032,PR.IP-1,CM-3a
3033,PR.IP-1,CM-3b
3034,PR.IP-1,CM-3c
3035,PR.IP-1,CM-3d
3036,PR.IP-1,CM-3e
3037,PR.IP-1,CM-3f
3038,PR.IP-1,CM-3g
3039,PR.IP-1,CM-4
3040,PR.IP-1,CM-4 (1)
3041,PR.IP-1,CM-4 (2)
3042,PR.IP-1,CM-5
3043,PR.IP-1,CM-5 (1)
3044,PR.IP-1,CM-5 (2)
3045,PR.IP-1,CM-5 (3)
3046,PR.IP-1,CM-5 (4)
3047,PR.IP-1,CM-5 (5)(a)
3048,PR.IP-1,CM-5 (5)(b)
3049,PR.IP-1,CM-5 (6)
3051,PR.IP-1,CM-6 (1)
3052,PR.IP-1,CM-6 (2)
3053,PR.IP-1,CM-6a
3054,PR.IP-1,CM-6b
3055,PR.IP-1,CM-6c
3056,PR.IP-1,CM-6d
3058,PR.IP-1,CM-7 (1)(a)
3059,PR.IP-1,CM-7 (1)(b)
3060,PR.IP-1,CM-7 (2)
3061,PR.IP-1,CM-7 (3)
3062,PR.IP-1,CM-7 (4)(a)
3063,PR.IP-1,CM-7 (4)(b)
3064,PR.IP-1,CM-7 (4)(c)
3065,PR.IP-1,CM-7 (5)(a)
3066,PR.IP-1,CM-7 (5)(b)
3067,PR.IP-1,CM-7 (5)(c)
3068,PR.IP-1,CM-7a
3069,PR.IP-1,CM-7b
3071,PR.IP-1,CM-9 (1)
3072,PR.IP-1,CM-9a
3073,PR.IP-1,CM-9b
3074,PR.IP-1,CM-9c
3075,PR.IP-1,CM-9d
3077,PR.IP-1,SA-10 (1)
3078,PR.IP-1,SA-10 (2)
3079,PR.IP-1,SA-10 (3)
3080,PR.IP-1,SA-10 (4)
3081,PR.IP-1,SA-10 (5)
3082,PR.IP-1,SA-10 (6)
3083,PR.IP-1,SA-10a
3084,PR.IP-1,SA-10b
3085,PR.IP-1,SA-10c
3086,PR.IP-1,SA-10d
3087,PR.IP-1,SA-10e
3089,PR.IP-10,CP-4 (1)
3090,PR.IP-10,CP-4 (2)
3091,PR.IP-10,CP-4 (2)(a)
3092,PR.IP-10,CP-4 (2)(b)
3093,PR.IP-10,CP-4 (3)
3094,PR.IP-10,CP-4 (4)
3095,PR.IP-10,CP-4a
3096,PR.IP-10,CP-4b
3097,PR.IP-10,CP-4c
3098,PR.IP-10,IR-3
3099,PR.IP-10,IR-3 (1)
3100,PR.IP-10,IR-3 (2)
3102,PR.IP-10,PM-14a.1
3103,PR.IP-10,PM-14a.2
3104,PR.IP-10,PM-14b
3106,PR.IP-11,PS-1a.1
3107,PR.IP-11,PS-1a.2
3108,PR.IP-11,PS-1b.1
3109,PR.IP-11,PS-1b.2
3111,PR.IP-11,PS-2a
3112,PR.IP-11,PS-2b
3113,PR.IP-11,PS-2c
3115,PR.IP-11,PS-3 (1)
3116,PR.IP-11,PS-3 (2)
3117,PR.IP-11,PS-3 (3)(a)
3118,PR.IP-11,PS-3 (3)(b)
3119,PR.IP-11,PS-3a
3120,PR.IP-11,PS-3b
3122,PR.IP-11,PS-4 (1)(a)
3123,PR.IP-11,PS-4 (1)(b)
3124,PR.IP-11,PS-4 (2)
3125,PR.IP-11,PS-4a
3126,PR.IP-11,PS-4b
3127,PR.IP-11,PS-4c
3128,PR.IP-11,PS-4d
3129,PR.IP-11,PS-4e
3130,PR.IP-11,PS-4f
3132,PR.IP-11,PS-5a
3133,PR.IP-11,PS-5b
3134,PR.IP-11,PS-5c
3135,PR.IP-11,PS-5d
3137,PR.IP-11,PS-6 (2)(a)
3138,PR.IP-11,PS-6 (2)(b)
3139,PR.IP-11,PS-6 (2)(c)
3140,PR.IP-11,PS-6 (3)(a)
3141,PR.IP-11,PS-6 (3)(b)
3142,PR.IP-11,PS-6a
3143,PR.IP-11,PS-6b
3144,PR.IP-11,PS-6c.1
3145,PR.IP-11,PS-6c.2
3147,PR.IP-11,PS-7a
3148,PR.IP-11,PS-7b
3149,PR.IP-11,PS-7c
3150,PR.IP-11,PS-7d
3151,PR.IP-11,PS-7e
3153,PR.IP-11,PS-8a
3154,PR.IP-11,PS-8b
3155,PR.IP-11,SA-21
3156,PR.IP-11,SA-21 (1)
3157,PR.IP-11,SA-21a
3158,PR.IP-11,SA-21b
3160,PR.IP-12,RA-3a
3161,PR.IP-12,RA-3b
3162,PR.IP-12,RA-3c
3163,PR.IP-12,RA-3d
3164,PR.IP-12,RA-3e
3166,PR.IP-12,RA-5 (1)
3167,PR.IP-12,RA-5 (10)
3168,PR.IP-12,RA-5 (2)
3169,PR.IP-12,RA-5 (3)
3170,PR.IP-12,RA-5 (4)
3171,PR.IP-12,RA-5 (5)
3172,PR.IP-12,RA-5 (6)
3173,PR.IP-12,RA-5 (8)
