CSFSP80053Index,CSFID,CSFSubcategoryIndex,SP88053ID,SP80053ControlDetailIndex
2935,PR.DS-5,59,SI-4 (21),1407
2936,PR.DS-5,59,SI-4 (22),1408
2937,PR.DS-5,59,SI-4 (23),1409
2938,PR.DS-5,59,SI-4 (24),1410
2939,PR.DS-5,59,SI-4 (3),1411
2940,PR.DS-5,59,SI-4 (4),1412
2941,PR.DS-5,59,SI-4 (5),1413
2942,PR.DS-5,59,SI-4 (7),1414
2943,PR.DS-5,59,SI-4 (9),1415
2944,PR.DS-5,59,SI-4a.1,1416
2945,PR.DS-5,59,SI-4a.2,1417
2946,PR.DS-5,59,SI-4b,1418
2947,PR.DS-5,59,SI-4c.1,1419
2948,PR.DS-5,59,SI-4c.2,1420
2949,PR.DS-5,59,SI-4d,1421
2950,PR.DS-5,59,SI-4e,1422
2951,PR.DS-5,59,SI-4f,1423
2952,PR.DS-5,59,SI-4g,1424
2953,PR.DS-6,60,SC-16,1202
2954,PR.DS-6,60,SC-16 (1),1203
2955,PR.DS-6,60,SI-7,1438
2956,PR.DS-6,60,SI-7 (1),1439
2957,PR.DS-6,60,SI-7 (10),1440
2958,PR.DS-6,60,SI-7 (11),1441
2959,PR.DS-6,60,SI-7 (12),1442
2960,PR.DS-6,60,SI-7 (13),1443
2961,PR.DS-6,60,SI-7 (14)(a),1444
2962,PR.DS-6,60,SI-7 (14)(b),1445
2963,PR.DS-6,60,SI-7 (15),1446
2964,PR.DS-6,60,SI-7 (16),1447
2965,PR.DS-6,60,SI-7 (2),1448
2966,PR.DS-6,60,SI-7 (3),1449
2967,PR.DS-6,60,SI-7 (5),1450
2968,PR.DS-6,60,SI-7 (6),1451
2969,PR.DS-6,60,SI-7 (7),1452
2970,PR.DS-6,60,SI-7 (8),1453
2971,PR.DS-6,60,SI-7 (9),1454
2972,PR.DS-7,61,CM-2,358
2973,PR.DS-7,61,CM-2 (1)(a),359
2974,PR.DS-7,61,CM-2 (1)(b),360
2975,PR.DS-7,61,CM-2 (1)(c),361
2976,PR.DS-7,61,CM-2 (2),362
2977,PR.DS-7,61,CM-2 (3),363
2978,PR.DS-7,61,CM-2 (6),364
2979,PR.DS-7,61,CM-2 (7)(a),365
2980,PR.DS-7,61,CM-2 (7)(b),366
2981,PR.DS-8,62,SA-10,1023
2982,PR.DS-8,62,SA-10 (1),1024
2983,PR.DS-8,62,SA-10 (2),1025
2984,PR.DS-8,62,SA-10 (3),1026
2985,PR.DS-8,62,SA-10 (4),1027
2986,PR.DS-8,62,SA-10 (5),1028
2987,PR.DS-8,62,SA-10 (6),1029
2988,PR.DS-8,62,SA-10a,1030
2989,PR.DS-8,62,SA-10b,1031
2990,PR.DS-8,62,SA-10c,1032
2991,PR.DS-8,62,SA-10d,1033
2992,PR.DS-8,62,SA-10e,1034
2993,PR.DS-8,62,SI-7,1438
2994,PR.DS-8,62,SI-7 (1),1439
2995,PR.DS-8,62,SI-7 (10),1440
2996,PR.DS-8,62,SI-7 (11),1441
2997,PR.DS-8,62,SI-7 (12),1442
2998,PR.DS-8,62,SI-7 (13),1443
2999,PR.DS-8,62,SI-7 (14)(a),1444
3000,PR.DS-8,62,SI-7 (14)(b),1445
3001,PR.DS-8,62,SI-7 (15),1446
3002,PR.DS-8,62,SI-7 (16),1447
3003,PR.DS-8,62,SI-7 (2),1448
3004,PR.DS-8,62,SI-7 (3),1449
3005,PR.DS-8,62,SI-7 (5),1450
3006,PR.DS-8,62,SI-7 (6),1451
3007,PR.DS-8,62,SI-7 (7),1452
3008,PR.DS-8,62,SI-7 (8),1453
3009,PR.DS-8,62,SI-7 (9),1454
3010,PR.IP-1,73,CM-2,358
3011,PR.IP-1,73,CM-2 (1)(a),359
3012,PR.IP-1,73,CM-2 (1)(b),360
3013,PR.IP-1,73,CM-2 (1)(c),361
3014,PR.IP-1,73,CM-2 (2),362
3015,PR.IP-1,73,CM-2 (3),363
3016,PR.IP-1,73,CM-2 (6),364
3017,PR.IP-1,73,CM-2 (7)(a),365
3018,PR.IP-1,73,CM-2 (7)(b),366
3019,PR.IP-1,73,CM-3,367
3020,PR.IP-1,73,CM-3 (1),368
3021,PR.IP-1,73,CM-3 (1)(a),369
3022,PR.IP-1,73,CM-3 (1)(b),370
3023,PR.IP-1,73,CM-3 (1)(c),371
3024,PR.IP-1,73,CM-3 (1)(d),372
3025,PR.IP-1,73,CM-3 (1)(e),373
3026,PR.IP-1,73,CM-3 (1)(f),374
3027,PR.IP-1,73,CM-3 (2),375
3028,PR.IP-1,73,CM-3 (3),376
3029,PR.IP-1,73,CM-3 (4),377
3030,PR.IP-1,73,CM-3 (5),378
3031,PR.IP-1,73,CM-3 (6),379
3032,PR.IP-1,73,CM-3a,380
3033,PR.IP-1,73,CM-3b,381
3034,PR.IP-1,73,CM-3c,382
3035,PR.IP-1,73,CM-3d,383
3036,PR.IP-1,73,CM-3e,384
3037,PR.IP-1,73,CM-3f,385
3038,PR.IP-1,73,CM-3g,386
3039,PR.IP-1,73,CM-4,387
3040,PR.IP-1,73,CM-4 (1),388
3041,PR.IP-1,73,CM-4 (2),389
3042,PR.IP-1,73,CM-5,390
3043,PR.IP-1,73,CM-5 (1),391
3044,PR.IP-1,73,CM-5 (2),392
3045,PR.IP-1,73,CM-5 (3),393
3046,PR.IP-1,73,CM-5 (4),394
3047,PR.IP-1,73,CM-5 (5)(a),395
3048,PR.IP-1,73,CM-5 (5)(b),396
3049,PR.IP-1,73,CM-5 (6),397
3050,PR.IP-1,73,CM-6,398
3051,PR.IP-1,73,CM-6 (1),399
3052,PR.IP-1,73,CM-6 (2),400
3053,PR.IP-1,73,CM-6a,401
3054,PR.IP-1,73,CM-6b,402
3055,PR.IP-1,73,CM-6c,403
3056,PR.IP-1,73,CM-6d,404
3057,PR.IP-1,73,CM-7,405
3058,PR.IP-1,73,CM-7 (1)(a),406
3059,PR.IP-1,73,CM-7 (1)(b),407
3060,PR.IP-1,73,CM-7 (2),408
3061,PR.IP-1,73,CM-7 (3),409
3062,PR.IP-1,73,CM-7 (4)(a),410
3063,PR.IP-1,73,CM-7 (4)(b),411
3064,PR.IP-1,73,CM-7 (4)(c),412
3065,PR.IP-1,73,CM-7 (5)(a),413
3066,PR.IP-1,73,CM-7 (5)(b),414
3067,PR.IP-1,73,CM-7 (5)(c),415
3068,PR.IP-1,73,CM-7a,416
3069,PR.IP-1,73,CM-7b,417
3070,PR.IP-1,73,CM-9,435
3071,PR.IP-1,73,CM-9 (1),436
3072,PR.IP-1,73,CM-9a,437
3073,PR.IP-1,73,CM-9b,438
3074,PR.IP-1,73,CM-9c,439
3075,PR.IP-1,73,CM-9d,440
3076,PR.IP-1,73,SA-10,1023
3077,PR.IP-1,73,SA-10 (1),1024
3078,PR.IP-1,73,SA-10 (2),1025
3079,PR.IP-1,73,SA-10 (3),1026
3080,PR.IP-1,73,SA-10 (4),1027
3081,PR.IP-1,73,SA-10 (5),1028
3082,PR.IP-1,73,SA-10 (6),1029
3083,PR.IP-1,73,SA-10a,1030
3084,PR.IP-1,73,SA-10b,1031
3085,PR.IP-1,73,SA-10c,1032
3086,PR.IP-1,73,SA-10d,1033
3087,PR.IP-1,73,SA-10e,1034
3088,PR.IP-10,81,CP-4,480
3089,PR.IP-10,81,CP-4 (1),481
3090,PR.IP-10,81,CP-4 (2),482
3091,PR.IP-10,81,CP-4 (2)(a),483
3092,PR.IP-10,81,CP-4 (2)(b),484
3093,PR.IP-10,81,CP-4 (3),485
3094,PR.IP-10,81,CP-4 (4),486
3095,PR.IP-10,81,CP-4a,487
3096,PR.IP-10,81,CP-4b,488
3097,PR.IP-10,81,CP-4c,489
3098,PR.IP-10,81,IR-3,621
3099,PR.IP-10,81,IR-3 (1),622
3100,PR.IP-10,81,IR-3 (2),623
3101,PR.IP-10,81,PM-14,906
3102,PR.IP-10,81,PM-14a.1,907
3103,PR.IP-10,81,PM-14a.2,908
3104,PR.IP-10,81,PM-14b,909
3105,PR.IP-11,82,PS-1,940
3106,PR.IP-11,82,PS-1a.1,941
3107,PR.IP-11,82,PS-1a.2,942
3108,PR.IP-11,82,PS-1b.1,943
3109,PR.IP-11,82,PS-1b.2,944
3110,PR.IP-11,82,PS-2,945
3111,PR.IP-11,82,PS-2a,946
3112,PR.IP-11,82,PS-2b,947
3113,PR.IP-11,82,PS-2c,948
3114,PR.IP-11,82,PS-3,949
3115,PR.IP-11,82,PS-3 (1),950
3116,PR.IP-11,82,PS-3 (2),951
3117,PR.IP-11,82,PS-3 (3)(a),952
3118,PR.IP-11,82,PS-3 (3)(b),953
3119,PR.IP-11,82,PS-3a,954
3120,PR.IP-11,82,PS-3b,955
3121,PR.IP-11,82,PS-4,956
3122,PR.IP-11,82,PS-4 (1)(a),957
3123,PR.IP-11,82,PS-4 (1)(b),958
3124,PR.IP-11,82,PS-4 (2),959
3125,PR.IP-11,82,PS-4a,960
3126,PR.IP-11,82,PS-4b,961
3127,PR.IP-11,82,PS-4c,962
3128,PR.IP-11,82,PS-4d,963
3129,PR.IP-11,82,PS-4e,964
3130,PR.IP-11,82,PS-4f,965
3131,PR.IP-11,82,PS-5,966
3132,PR.IP-11,82,PS-5a,967
3133,PR.IP-11,82,PS-5b,968
3134,PR.IP-11,82,PS-5c,969
3135,PR.IP-11,82,PS-5d,970
3136,PR.IP-11,82,PS-6,971
3137,PR.IP-11,82,PS-6 (2)(a),972
3138,PR.IP-11,82,PS-6 (2)(b),973
3139,PR.IP-11,82,PS-6 (2)(c),974
3140,PR.IP-11,82,PS-6 (3)(a),975
3141,PR.IP-11,82,PS-6 (3)(b),976
3142,PR.IP-11,82,PS-6a,977
3143,PR.IP-11,82,PS-6b,978
3144,PR.IP-11,82,PS-6c.1,979
3145,PR.IP-11,82,PS-6c.2,980
3146,PR.IP-11,82,PS-7,981
3147,PR.IP-11,82,PS-7a,982
3148,PR.IP-11,82,PS-7b,983
3149,PR.IP-11,82,PS-7c,984
3150,PR.IP-11,82,PS-7d,985
3151,PR.IP-11,82,PS-7e,986
3152,PR.IP-11,82,PS-8,987
3153,PR.IP-11,82,PS-8a,988
3154,PR.IP-11,82,PS-8b,989
3155,PR.IP-11,82,SA-21,1130
3156,PR.IP-11,82,SA-21 (1),1131
3157,PR.IP-11,82,SA-21a,1132
3158,PR.IP-11,82,SA-21b,1133
3159,PR.IP-12,74,RA-3,999
3160,PR.IP-12,74,RA-3a,1000
3161,PR.IP-12,74,RA-3b,1001
3162,PR.IP-12,74,RA-3c,1002
3163,PR.IP-12,74,RA-3d,1003
3164,PR.IP-12,74,RA-3e,1004
3165,PR.IP-12,74,RA-5,1005
3166,PR.IP-12,74,RA-5 (1),1006
3167,PR.IP-12,74,RA-5 (10),1007
3168,PR.IP-12,74,RA-5 (2),1008
3169,PR.IP-12,74,RA-5 (3),1009
3170,PR.IP-12,74,RA-5 (4),1010
3171,PR.IP-12,74,RA-5 (5),1011
3172,PR.IP-12,74,RA-5 (6),1012
3173,PR.IP-12,74,RA-5 (8),1013
3174,PR.IP-12,74,RA-5a,1014
3175,PR.IP-12,74,RA-5b.1,1015
3176,PR.IP-12,74,RA-5b.2,1016
3177,PR.IP-12,74,RA-5b.3,1017
3178,PR.IP-12,74,RA-5c,1018
3179,PR.IP-12,74,RA-5d,1019
3180,PR.IP-12,74,RA-5e,1020
3181,PR.IP-12,74,SI-2,1364
3182,PR.IP-12,74,SI-2 (1),1365
3183,PR.IP-12,74,SI-2 (2),1366
3184,PR.IP-12,74,SI-2 (3)(a),1367
3185,PR.IP-12,74,SI-2 (3)(b),1368
3186,PR.IP-12,74,SI-2 (5),1369
3187,PR.IP-12,74,SI-2 (6),1370
3188,PR.IP-12,74,SI-2a,1371
3189,PR.IP-12,74,SI-2b,1372
3190,PR.IP-12,74,SI-2c,1373
3191,PR.IP-12,74,SI-2d,1374
3192,PR.IP-2,72,PL-8,886
3193,PR.IP-2,72,PL-8 (1)(a),887
3194,PR.IP-2,72,PL-8 (1)(b),888
3195,PR.IP-2,72,PL-8 (2),889
3196,PR.IP-2,72,PL-8a.1,890
3197,PR.IP-2,72,PL-8a.2,891
3198,PR.IP-2,72,PL-8a.3,892
3199,PR.IP-2,72,PL-8b,893
3200,PR.IP-2,72,PL-8c,894
3201,PR.IP-2,72,SA-10,1023
3202,PR.IP-2,72,SA-10 (1),1024
3203,PR.IP-2,72,SA-10 (2),1025
3204,PR.IP-2,72,SA-10 (3),1026
3205,PR.IP-2,72,SA-10 (4),1027
3206,PR.IP-2,72,SA-10 (5),1028
3207,PR.IP-2,72,SA-10 (6),1029
3208,PR.IP-2,72,SA-10a,1030
3209,PR.IP-2,72,SA-10b,1031
3210,PR.IP-2,72,SA-10c,1032
3211,PR.IP-2,72,SA-10d,1033
3212,PR.IP-2,72,SA-10e,1034
3213,PR.IP-2,72,SA-11,1035
3214,PR.IP-2,72,SA-11 (1),1036
3215,PR.IP-2,72,SA-11 (2),1037
3216,PR.IP-2,72,SA-11 (3)(a),1038
3217,PR.IP-2,72,SA-11 (3)(b),1039
3218,PR.IP-2,72,SA-11 (4),1040
3219,PR.IP-2,72,SA-11 (5),1041
3220,PR.IP-2,72,SA-11 (6),1042
3221,PR.IP-2,72,SA-11 (7),1043
3222,PR.IP-2,72,SA-11 (8),1044
3223,PR.IP-2,72,SA-11a,1045
3224,PR.IP-2,72,SA-11b,1046
3225,PR.IP-2,72,SA-11c,1047
3226,PR.IP-2,72,SA-11d,1048
3227,PR.IP-2,72,SA-11e,1049
3228,PR.IP-2,72,SA-12,1050
3229,PR.IP-2,72,SA-12 (1),1051
3230,PR.IP-2,72,SA-12 (10),1052
3231,PR.IP-2,72,SA-12 (11),1053
3232,PR.IP-2,72,SA-12 (12),1054
3233,PR.IP-2,72,SA-12 (13),1055
3234,PR.IP-2,72,SA-12 (14),1056
3235,PR.IP-2,72,SA-12 (15),1057
3236,PR.IP-2,72,SA-12 (2),1058
3237,PR.IP-2,72,SA-12 (5),1059
3238,PR.IP-2,72,SA-12 (7),1060
3239,PR.IP-2,72,SA-12 (8),1061
3240,PR.IP-2,72,SA-12 (9),1062
3241,PR.IP-2,72,SA-15,1067
3242,PR.IP-2,72,SA-15 (1)(a),1068
3243,PR.IP-2,72,SA-15 (1)(b),1069
3244,PR.IP-2,72,SA-15 (10),1070
3245,PR.IP-2,72,SA-15 (11),1071
3246,PR.IP-2,72,SA-15 (2),1072
3247,PR.IP-2,72,SA-15 (3),1073
3248,PR.IP-2,72,SA-15 (4),1074
3249,PR.IP-2,72,SA-15 (4)(a),1075
3250,PR.IP-2,72,SA-15 (4)(b),1076
3251,PR.IP-2,72,SA-15 (4)(c),1077
3252,PR.IP-2,72,SA-15 (5),1078
3253,PR.IP-2,72,SA-15 (6),1079
3254,PR.IP-2,72,SA-15 (7)(a),1080
3255,PR.IP-2,72,SA-15 (7)(b),1081
3256,PR.IP-2,72,SA-15 (7)(c),1082
3257,PR.IP-2,72,SA-15 (7)(d),1083
3258,PR.IP-2,72,SA-15 (8),1084
3259,PR.IP-2,72,SA-15 (9),1085
3260,PR.IP-2,72,SA-15a.1,1086
3261,PR.IP-2,72,SA-15a.2,1087
3262,PR.IP-2,72,SA-15a.3,1088
3263,PR.IP-2,72,SA-15a.4,1089
3264,PR.IP-2,72,SA-15b,1090
3265,PR.IP-2,72,SA-17,1092
3266,PR.IP-2,72,SA-17 (1)(a),1093
3267,PR.IP-2,72,SA-17 (1)(b),1094
3268,PR.IP-2,72,SA-17 (2)(a),1095
3269,PR.IP-2,72,SA-17 (2)(b),1096
3270,PR.IP-2,72,SA-17 (3)(a),1097
3271,PR.IP-2,72,SA-17 (3)(b),1098
3272,PR.IP-2,72,SA-17 (3)(c),1099
3273,PR.IP-2,72,SA-17 (3)(d),1100
3274,PR.IP-2,72,SA-17 (3)(e),1101
3275,PR.IP-2,72,SA-17 (4)(a),1102
3276,PR.IP-2,72,SA-17 (4)(b),1103
3277,PR.IP-2,72,SA-17 (4)(c),1104
3278,PR.IP-2,72,SA-17 (4)(d),1105
3279,PR.IP-2,72,SA-17 (4)(e),1106
3280,PR.IP-2,72,SA-17 (5)(a),1107
3281,PR.IP-2,72,SA-17 (5)(b),1108
3282,PR.IP-2,72,SA-17 (6),1109
3283,PR.IP-2,72,SA-17 (7),1110
3284,PR.IP-2,72,SA-17a,1111
3285,PR.IP-2,72,SA-17b,1112
3286,PR.IP-2,72,SA-17c,1113
3287,PR.IP-2,72,SA-3,1141
3288,PR.IP-2,72,SA-3a,1142
3289,PR.IP-2,72,SA-3b,1143
3290,PR.IP-2,72,SA-3c,1144
3291,PR.IP-2,72,SA-3d,1145
3292,PR.IP-2,72,SA-4,1146
3293,PR.IP-2,72,SA-4 (1),1147
3294,PR.IP-2,72,SA-4 (10),1148
3295,PR.IP-2,72,SA-4 (2),1149
3296,PR.IP-2,72,SA-4 (3),1150
3297,PR.IP-2,72,SA-4 (5)(a),1151
3298,PR.IP-2,72,SA-4 (5)(b),1152
3299,PR.IP-2,72,SA-4 (6)(a),1153
3300,PR.IP-2,72,SA-4 (6)(b),1154
3301,PR.IP-2,72,SA-4 (7)(a),1155
3302,PR.IP-2,72,SA-4 (7)(b),1156
3303,PR.IP-2,72,SA-4 (8),1157
3304,PR.IP-2,72,SA-4 (9),1158
3305,PR.IP-2,72,SA-4a,1159
3306,PR.IP-2,72,SA-4b,1160
3307,PR.IP-2,72,SA-4c,1161
3308,PR.IP-2,72,SA-4d,1162
3309,PR.IP-2,72,SA-4e,1163
3310,PR.IP-2,72,SA-4f,1164
3311,PR.IP-2,72,SA-4g,1165
3312,PR.IP-2,72,SA-8,1176
3313,PR.IP-3,75,CM-3,367
3314,PR.IP-3,75,CM-3 (1),368
3315,PR.IP-3,75,CM-3 (1)(a),369
3316,PR.IP-3,75,CM-3 (1)(b),370
3317,PR.IP-3,75,CM-3 (1)(c),371
3318,PR.IP-3,75,CM-3 (1)(d),372
3319,PR.IP-3,75,CM-3 (1)(e),373
3320,PR.IP-3,75,CM-3 (1)(f),374
3321,PR.IP-3,75,CM-3 (2),375
3322,PR.IP-3,75,CM-3 (3),376
3323,PR.IP-3,75,CM-3 (4),377
3324,PR.IP-3,75,CM-3 (5),378
3325,PR.IP-3,75,CM-3 (6),379
3326,PR.IP-3,75,CM-3a,380
3327,PR.IP-3,75,CM-3b,381
3328,PR.IP-3,75,CM-3c,382
3329,PR.IP-3,75,CM-3d,383
3330,PR.IP-3,75,CM-3e,384
3331,PR.IP-3,75,CM-3f,385
3332,PR.IP-3,75,CM-3g,386
3333,PR.IP-3,75,CM-4,387
3334,PR.IP-3,75,CM-4 (1),388
3335,PR.IP-3,75,CM-4 (2),389
3336,PR.IP-3,75,SA-10,1023
3337,PR.IP-3,75,SA-10 (1),1024
3338,PR.IP-3,75,SA-10 (2),1025
3339,PR.IP-3,75,SA-10 (3),1026
3340,PR.IP-3,75,SA-10 (4),1027
3341,PR.IP-3,75,SA-10 (5),1028
3342,PR.IP-3,75,SA-10 (6),1029
3343,PR.IP-3,75,SA-10a,1030
3344,PR.IP-3,75,SA-10b,1031
3345,PR.IP-3,75,SA-10c,1032
3346,PR.IP-3,75,SA-10d,1033
3347,PR.IP-3,75,SA-10e,1034
3348,PR.IP-4,76,CP-4,480
3349,PR.IP-4,76,CP-4 (1),481
3350,PR.IP-4,76,CP-4 (2),482
3351,PR.IP-4,76,CP-4 (2)(a),483
3352,PR.IP-4,76,CP-4 (2)(b),484
3353,PR.IP-4,76,CP-4 (3),485
3354,PR.IP-4,76,CP-4 (4),486
3355,PR.IP-4,76,CP-4a,487
3356,PR.IP-4,76,CP-4b,488
3357,PR.IP-4,76,CP-4c,489
3358,PR.IP-4,76,CP-6,490
3359,PR.IP-4,76,CP-6 (1),491
3360,PR.IP-4,76,CP-6 (2),492
3361,PR.IP-4,76,CP-6 (3),493
3362,PR.IP-4,76,CP-6a,494
3363,PR.IP-4,76,CP-6b,495
3364,PR.IP-4,76,CP-9,514
3365,PR.IP-4,76,CP-9 (1),515
3366,PR.IP-4,76,CP-9 (2),516
3367,PR.IP-4,76,CP-9 (3),517
3368,PR.IP-4,76,CP-9 (5),518
3369,PR.IP-4,76,CP-9 (6),519
3370,PR.IP-4,76,CP-9 (7),520
3371,PR.IP-4,76,CP-9a,521
3372,PR.IP-4,76,CP-9b,522
3373,PR.IP-4,76,CP-9c,523
3374,PR.IP-4,76,CP-9d,524
3375,PR.IP-5,77,PE-10,772
3376,PR.IP-5,77,PE-10a,773
3377,PR.IP-5,77,PE-10b,774
3378,PR.IP-5,77,PE-10c,775
3379,PR.IP-5,77,PE-12,781
3380,PR.IP-5,77,PE-12 (1),782
3381,PR.IP-5,77,PE-13,783
3382,PR.IP-5,77,PE-13 (1),784
3383,PR.IP-5,77,PE-13 (2),785
3384,PR.IP-5,77,PE-13 (3),786
3385,PR.IP-5,77,PE-13 (4),787
3386,PR.IP-5,77,PE-14,788
3387,PR.IP-5,77,PE-14 (1),789
3388,PR.IP-5,77,PE-14 (2),790
3389,PR.IP-5,77,PE-14a,791
3390,PR.IP-5,77,PE-14b,792
3391,PR.IP-5,77,PE-15,793
3392,PR.IP-5,77,PE-15 (1),794
3393,PR.IP-5,77,PE-18,800
3394,PR.IP-5,77,PE-18 (1),801
3395,PR.IP-6,71,MP-6,751
3396,PR.IP-6,71,MP-6 (1),752
3397,PR.IP-6,71,MP-6 (2),753
3398,PR.IP-6,71,MP-6 (3),754
3399,PR.IP-6,71,MP-6 (7),755
3400,PR.IP-6,71,MP-6 (8),756
3401,PR.IP-6,71,MP-6a,757
3402,PR.IP-6,71,MP-6b,758
3403,PR.IP-7,78,CA-2,298
3404,PR.IP-7,78,CA-2 (1),299
3405,PR.IP-7,78,CA-2 (2),300
3406,PR.IP-7,78,CA-2 (3),301
3407,PR.IP-7,78,CA-2a.1,302
3408,PR.IP-7,78,CA-2a.2,303
3409,PR.IP-7,78,CA-2a.3,304
3410,PR.IP-7,78,CA-2b,305
3411,PR.IP-7,78,CA-2c,306
3412,PR.IP-7,78,CA-2d,307
3413,PR.IP-7,78,CA-7,325
3414,PR.IP-7,78,CA-7 (1),326
3415,PR.IP-7,78,CA-7 (3),327
3416,PR.IP-7,78,CA-7a,328
3417,PR.IP-7,78,CA-7b,329
3418,PR.IP-7,78,CA-7c,330
3419,PR.IP-7,78,CA-7d,331
3420,PR.IP-7,78,CA-7e,332
3421,PR.IP-7,78,CA-7f,333
3422,PR.IP-7,78,CA-7g,334
3423,PR.IP-7,78,CP-2,453
3424,PR.IP-7,78,CP-2 (1),454
3425,PR.IP-7,78,CP-2 (2),455
3426,PR.IP-7,78,CP-2 (3),456
3427,PR.IP-7,78,CP-2 (4),457
3428,PR.IP-7,78,CP-2 (5),458
3429,PR.IP-7,78,CP-2 (6),459
3430,PR.IP-7,78,CP-2 (7),460
3431,PR.IP-7,78,CP-2 (8),461
3432,PR.IP-7,78,CP-2a.1,462
3433,PR.IP-7,78,CP-2a.2,463
3434,PR.IP-7,78,CP-2a.3,464
3435,PR.IP-7,78,CP-2a.4,465
3436,PR.IP-7,78,CP-2a.5,466
3437,PR.IP-7,78,CP-2a.6,467
3438,PR.IP-7,78,CP-2b,468
3439,PR.IP-7,78,CP-2c,469
3440,PR.IP-7,78,CP-2d,470
3441,PR.IP-7,78,CP-2e,471
3442,PR.IP-7,78,CP-2f,472
3443,PR.IP-7,78,CP-2g,473
3444,PR.IP-7,78,IR-8,650
3445,PR.IP-7,78,IR-8a.1,651
3446,PR.IP-7,78,IR-8a.2,652
3447,PR.IP-7,78,IR-8a.3,653
3448,PR.IP-7,78,IR-8a.4,654
3449,PR.IP-7,78,IR-8a.5,655
3450,PR.IP-7,78,IR-8a.6,656
3451,PR.IP-7,78,IR-8a.7,657
3452,PR.IP-7,78,IR-8a.8,658
3453,PR.IP-7,78,IR-8b,659
3454,PR.IP-7,78,IR-8c,660
3455,PR.IP-7,78,IR-8d,661
3456,PR.IP-7,78,IR-8e,662
3457,PR.IP-7,78,IR-8f,663
3458,PR.IP-7,78,PL-2,861
3459,PR.IP-7,78,PL-2 (3),862
3460,PR.IP-7,78,PL-2a,863
3461,PR.IP-7,78,PL-2a.1,864
3462,PR.IP-7,78,PL-2a.2,865
3463,PR.IP-7,78,PL-2a.3,866
3464,PR.IP-7,78,PL-2a.4,867
3465,PR.IP-7,78,PL-2a.5,868
3466,PR.IP-7,78,PL-2a.6,869
3467,PR.IP-7,78,PL-2a.7,870
3468,PR.IP-7,78,PL-2a.8,871
3469,PR.IP-7,78,PL-2a.9,872
3470,PR.IP-7,78,PL-2b,873
3471,PR.IP-7,78,PL-2c,874
3472,PR.IP-7,78,PL-2d,875
3473,PR.IP-7,78,PL-2e,876
3474,PR.IP-7,78,PM-6,933
3475,PR.IP-8,79,AC-21,84
3476,PR.IP-8,79,AC-21 (1),85
3477,PR.IP-8,79,AC-21 (2),86
3478,PR.IP-8,79,AC-21a,87
3479,PR.IP-8,79,AC-21b,88
3480,PR.IP-8,79,CA-7,325
3481,PR.IP-8,79,CA-7 (1),326
3482,PR.IP-8,79,CA-7 (3),327
3483,PR.IP-8,79,CA-7a,328
3484,PR.IP-8,79,CA-7b,329
3485,PR.IP-8,79,CA-7c,330
3486,PR.IP-8,79,CA-7d,331
3487,PR.IP-8,79,CA-7e,332
3488,PR.IP-8,79,CA-7f,333
3489,PR.IP-8,79,CA-7g,334
3490,PR.IP-8,79,SI-4,1391
3491,PR.IP-8,79,SI-4 (1),1392
3492,PR.IP-8,79,SI-4 (10),1393
3493,PR.IP-8,79,SI-4 (11),1394
3494,PR.IP-8,79,SI-4 (12),1395
3495,PR.IP-8,79,SI-4 (13)(a),1396
3496,PR.IP-8,79,SI-4 (13)(b),1397
3497,PR.IP-8,79,SI-4 (13)(c),1398
3498,PR.IP-8,79,SI-4 (14),1399
3499,PR.IP-8,79,SI-4 (15),1400
3500,PR.IP-8,79,SI-4 (16),1401
3501,PR.IP-8,79,SI-4 (17),1402
3502,PR.IP-8,79,SI-4 (18),1403
3503,PR.IP-8,79,SI-4 (19),1404
3504,PR.IP-8,79,SI-4 (2),1405
3505,PR.IP-8,79,SI-4 (20),1406
3506,PR.IP-8,79,SI-4 (21),1407
3507,PR.IP-8,79,SI-4 (22),1408
3508,PR.IP-8,79,SI-4 (23),1409
3509,PR.IP-8,79,SI-4 (24),1410
3510,PR.IP-8,79,SI-4 (3),1411
3511,PR.IP-8,79,SI-4 (4),1412
3512,PR.IP-8,79,SI-4 (5),1413
3513,PR.IP-8,79,SI-4 (7),1414
3514,PR.IP-8,79,SI-4 (9),1415
3515,PR.IP-8,79,SI-4a.1,1416
3516,PR.IP-8,79,SI-4a.2,1417
3517,PR.IP-8,79,SI-4b,1418
3518,PR.IP-8,79,SI-4c.1,1419
3519,PR.IP-8,79,SI-4c.2,1420
3520,PR.IP-8,79,SI-4d,1421
3521,PR.IP-8,79,SI-4e,1422
3522,PR.IP-8,79,SI-4f,1423
3523,PR.IP-8,79,SI-4g,1424
3524,PR.IP-9,80,CP-12,447
3525,PR.IP-9,80,CP-13,448
3526,PR.IP-9,80,CP-2,453
3527,PR.IP-9,80,CP-2 (1),454
3528,PR.IP-9,80,CP-2 (2),455
3529,PR.IP-9,80,CP-2 (3),456
3530,PR.IP-9,80,CP-2 (4),457
3531,PR.IP-9,80,CP-2 (5),458
3532,PR.IP-9,80,CP-2 (6),459
3533,PR.IP-9,80,CP-2 (7),460
3534,PR.IP-9,80,CP-2 (8),461
3535,PR.IP-9,80,CP-2a.1,462
3536,PR.IP-9,80,CP-2a.2,463
3537,PR.IP-9,80,CP-2a.3,464
3538,PR.IP-9,80,CP-2a.4,465
3539,PR.IP-9,80,CP-2a.5,466
3540,PR.IP-9,80,CP-2a.6,467
